id,output
18507671,151.3938
2088389,147.90538
28892979,52.03789
35288505,81.91374
19430239,54.835037
33883497,189.21098
36113332,68.21593
856440,125.286415
1171674,190.68593
31549470,304.25873
12558102,322.23224
1654738,164.69202
29994978,168.67844
20812587,86.48233
573870,230.02019
13926664,58.50845
10065056,397.88214
14012606,749.8911
4932139,267.45587
14713599,84.819214
951365,141.67493
34491883,116.760956
16158314,173.43658
18404936,64.66685
5065185,161.98338
17258228,55.764088
35465165,1432.2845
34252769,184.05363
31277426,172.241
21176417,93.566536
16930662,147.76682
19414281,237.36429
5334478,227.61327
17072544,86.30689
21981313,158.93735
32541389,262.50903
15501506,97.52233
28368234,78.03422
18873930,97.911354
30672441,97.88498
34527143,81.45544
27501755,185.33298
24958209,145.34087
8496622,227.78741
23078172,141.49677
19720055,48.620605
17956441,215.59589
24628788,129.42696
30939313,169.31947
23882152,72.067215
31592115,180.05557
9242243,216.96733
33957038,86.531944
3911453,53.16016
25100219,198.08334
35995089,90.520096
2033866,209.82527
29738760,84.91515
27907554,58.914482
22064923,137.76611
8367486,76.36616
25548071,90.75697
35263825,37.04583
26741049,71.22795
19744093,133.61684
20999025,66.16015
14913197,97.93504
20589695,147.19162
20796595,98.15414
21684804,230.63899
17533911,107.49947
16388417,152.3876
285442,108.16163
4199411,313.42337
7696645,165.49234
33367718,337.457
22462752,99.945305
23264421,246.81013
24158722,148.37689
535352,217.69226
12864784,132.39282
6452788,94.014275
22969873,72.75219
389482,72.63514
8905176,230.79453
9559239,203.39032
812057,245.07764
27061895,91.281784
30286771,55.764088
28436764,55.024185
773497,178.40195
23019746,92.15701
31809829,62.545063
21966051,128.23837
13746257,161.21947
6824996,187.28215
11456592,141.53758
26301985,180.00089
29165306,80.56377
3780715,54.81353
30392517,315.9216
19760163,41.58326
23091139,412.8347
2170035,64.29945
25415951,68.80279
13656902,116.787704
22700180,50.71751
246938,227.7121
13893861,137.27176
20616239,259.02954
22908372,46.476616
7562611,49.209152
21106251,58.675606
21405904,54.93572
34489723,168.72047
9707671,100.35125
30980594,371.8177
20916311,50.77122
17877959,61.36484
17692275,43.293736
919978,221.4074
16414744,121.355034
436916,48.92762
25231699,55.195812
1336390,262.4205
16132114,71.52343
23108435,78.67898
18619857,68.64046
14783267,140.39873
8281967,195.92398
22374327,92.52827
12737915,77.44516
30806012,464.30734
20165918,56.992443
8125640,160.98755
8942360,47.144375
20522061,453.14728
3565617,280.7852
32668712,139.16776
6371890,218.44775
14506086,236.19064
17826827,144.2608
15043534,49.036003
20379446,75.40726
34143632,51.36032
19698772,193.29524
21028192,224.677
27567455,166.18384
34314231,218.1097
33892511,234.36969
24114571,66.539696
29942679,115.829765
18169166,155.74931
35080969,277.53174
19821768,203.2872
7087752,61.086002
10446989,72.554054
25864886,163.6116
22085754,59.55331
1654713,58.457268
29307957,56.071262
20761753,54.157516
3860762,91.18509
4879530,147.97278
13017016,213.35887
12494415,165.75543
14968939,70.73915
35678627,67.0989
23213107,85.28977
15840527,204.0222
11801800,120.45216
8548971,163.08765
4745012,191.08034
35265039,168.82814
21353912,193.3794
3962586,110.089745
30468177,197.7899
17463059,121.60291
7770735,66.02059
35739486,94.73471
25852200,55.81711
11739698,151.2045
7644203,117.62385
3836199,148.4755
27551807,178.9706
5238,260.70596
3664714,146.59366
24352862,215.19095
23077040,68.235794
22835316,130.8321
18823940,53.7402
24564608,138.79103
26593665,151.70576
26370425,269.33035
14372624,131.08122
28082095,119.27404
30483899,376.2355
259946,260.327
21205622,73.44914
7344720,67.13258
32702033,66.40972
30066865,225.4938
19294842,58.77312
7863289,184.63257
34498925,47.020657
8407092,124.49135
4902143,91.19066
9178165,82.98033
6304002,33.82911
26748389,210.07423
19505620,173.05168
16274836,62.388504
8719948,107.27461
17776390,72.61043
30913411,335.09406
1039435,23.79464
34502889,215.31256
2124910,75.233795
25314051,169.52692
7858023,178.02972
16259787,95.96175
25812971,218.06238
19714903,255.84297
34396674,71.48206
20332555,237.83539
666315,218.9538
24151078,169.5235
35876236,284.30615
21972697,44.022415
21006224,63.580334
32840626,226.19629
16414081,66.97274
21147943,30.845469
32553129,56.22733
10657189,54.280113
26836650,72.4006
4968798,39.12166
14091525,58.48142
1717138,148.01949
35268573,55.86393
34756040,178.0614
8211314,56.072353
8371626,112.311104
22503167,44.86725
820710,70.383125
29835159,169.44614
1221517,69.134514
2014701,197.9765
34964711,136.8639
23088623,76.37754
27189113,220.11514
26876289,108.283325
32888484,216.82878
21609424,49.508076
30387064,371.10773
559511,147.3319
491529,232.05501
32890299,-40.77771
17197830,60.37993
18506292,279.05682
13590391,175.28133
29805157,54.65149
12056684,149.49727
34065631,182.86662
20204527,67.45456
10488505,173.14514
1846580,86.45856
7386558,204.591
31536758,108.38389
26846907,21.18588
13278181,137.23413
29923555,361.89984
270345,269.0336
32639119,55.559082
18540856,102.857086
22649836,60.470516
9944415,109.41382
36372104,75.899574
9452887,54.5366
6347729,123.477196
29135220,178.3949
32015007,60.48525
27257936,69.3224
27185508,214.9183
18871455,-2.2450855
28666327,93.017975
33448379,79.545135
21439155,58.636948
33138120,332.65524
22267906,68.69797
34447529,348.48203
19913497,175.3494
24919742,227.2023
16916234,123.905075
20118387,151.5006
12762497,85.87026
26516462,79.192566
6603534,49.816357
33020831,202.18094
8737468,79.09535
11676984,179.55536
34545014,247.23456
21975315,126.39646
30513180,254.70306
7593263,130.7956
7418754,100.36416
17151230,182.50229
23230395,153.28468
4436185,169.76164
23520855,75.94288
34485281,162.62932
2372740,32.671112
10498577,77.58673
18931423,57.89821
30908640,95.64199
22712478,100.73621
15282119,96.147675
16893907,110.79408
31055896,55.77346
25259845,308.45862
9434495,48.427315
635114,250.69234
2551532,158.32492
29790239,115.79274
27747288,232.33842
36395677,341.54404
13531244,248.23088
3677769,60.56593
21635015,58.552776
10658613,154.29091
15813342,46.393085
26099303,62.066795
30071972,162.1454
2454504,200.34795
36223123,89.14495
8521188,223.65205
25236786,71.530235
17637439,105.0798
35315486,345.54114
7952963,183.06384
30563655,279.91132
27899019,60.516407
3321643,123.78293
16827715,96.17918
18517584,174.10576
6775943,151.77254
10902752,78.46447
31055362,54.104923
746983,87.691505
12813206,131.65372
18236999,96.218666
3133055,69.20192
18908490,221.85094
24834309,173.61101
13464667,8078.2627
27956689,117.345566
12655523,46.6508
25968756,67.71509
32181226,192.23961
20679666,485.43024
19013218,196.99481
9040931,68.46888
26550322,141.47481
32670147,160.42746
33680582,254.63017
35082713,220.28937
23074259,43.996304
33509538,201.27762
14237397,63.616676
2392814,120.229485
34410542,233.45543
16148973,301.79306
27227358,47.879356
32544460,20.219927
31803703,204.15263
33560323,184.84695
4708314,199.14206
7364008,95.55691
34099071,344.25943
35267761,62.92455
30125523,199.30122
34284651,249.88141
745037,277.81076
9992903,134.97043
31859735,95.15371
27552471,108.7904
29277029,292.10983
1041996,68.74527
22374799,113.95361
29909672,217.14809
33526801,355.17795
18617676,219.78287
30177516,209.76302
23469548,170.42455
4262707,301.63623
33455253,82.94956
17561119,129.82649
8843403,55.613956
19019159,69.743935
3857180,52.144707
33512766,73.352394
4666584,203.04428
26947587,85.928444
26884455,330.2872
27830753,52.773266
35386373,135.876
4841431,127.753365
6421429,587.4463
770514,197.75854
16334327,56.18308
14281526,80.06931
19291110,67.7919
9880049,250.32411
28068963,167.74103
5627418,134.57251
27528026,289.74982
8291897,5.976534
26431441,67.367424
8955543,32.011055
30090198,152.55324
35464920,93.86232
9391609,231.43394
21098980,211.54828
27292944,88.90259
20205846,66.01519
31582797,155.91411
6248335,95.586624
7361434,99.08031
1252565,70.48502
917058,422.5333
13862929,151.48053
18662664,52.972466
26194019,110.98747
19693245,175.56291
21839960,70.16373
26985149,150.6781
33243529,77.89848
27284500,11.696433
2559129,59.26546
12643924,67.7365
882209,115.16453
12048,21.205528
12990051,304.63037
32194564,71.787
10037631,153.95634
22811519,121.48037
33641091,200.53307
23340718,72.46825
22210721,237.96066
18894931,74.69796
24535740,232.35399
13926029,78.29361
18823971,111.767746
14421383,55.67486
23466335,70.13934
6006711,104.83714
22176068,205.30898
36279375,65.41166
35798701,295.1257
8547691,106.16619
10490073,51.343494
32310645,167.6441
16827163,80.71159
22000430,207.90436
19531901,190.26917
3721826,328.08606
36147589,20.63784
35933956,329.4746
9461236,173.88664
3334361,310.83896
26924882,219.80592
29983341,216.21124
31671911,52.671074
9116868,200.87515
12397447,131.98613
9856995,72.964096
13614923,364.7591
18855694,178.38486
30020524,238.89865
36388807,972.3398
7638537,67.412926
35727309,395.03018
2380403,67.33083
93313,151.892
7066414,170.10056
17370778,193.41013
9403937,234.25386
34865775,150.91852
12089237,234.10829
22937557,81.54491
19209477,84.80668
34173196,155.00479
11904191,169.01672
10184162,111.033325
9447274,193.41682
32310733,68.55951
251277,92.34268
34039320,179.85541
16944182,59.720993
35513883,93.48334
12795290,123.720024
31441434,153.50198
24360039,242.58197
16300982,257.2964
8498999,138.51874
13108192,224.35397
1891118,124.15272
12874869,231.63597
10353094,64.45149
8410347,56.56978
6542818,557.977
25125914,578.3185
33859371,165.2049
26534723,129.0658
9625926,204.21518
16135399,232.24194
25057086,216.1923
30393223,499.4737
7801783,259.97214
8326753,155.74199
1704210,111.954895
28958147,180.4458
23596665,53.652218
14696215,191.83565
8274931,120.787186
34373538,199.01836
34256683,388.3074
7499452,56.46862
16095115,119.188614
7771777,64.42281
11743513,215.54175
9923485,193.07419
2003807,327.65234
27398782,277.69568
30925627,109.72625
34625967,48.95854
26893966,277.69812
20433620,331.9045
22706034,102.761765
9860190,249.8597
19569054,116.92744
19878366,-5.388425
16620607,129.35988
32392636,123.488335
18402568,40.535465
4163781,171.69333
13222669,127.51049
9476774,76.69699
22483585,208.51741
980561,156.14503
5679557,244.55121
294297,199.00827
30393464,236.67818
28965064,238.26367
959478,137.68614
11771598,93.90555
29123516,84.53556
18175051,68.592964
24348514,68.96659
9348941,363.27832
30958404,105.44029
35847646,256.14844
21055320,72.07191
11890882,59.20193
16688119,86.34319
3616001,188.14629
35460949,281.89423
32678721,167.76491
27848370,161.58229
27933214,167.81863
33789647,59.429073
24795553,303.0561
13877683,118.03434
20651451,78.179695
26012750,229.36436
12987298,44.270893
18358279,269.15775
17140782,110.00747
8321495,61.632313
34392767,189.61786
24772896,333.18594
35524274,43.855793
12989612,150.18365
13808,80.007576
8680417,168.48085
1942935,139.80353
13208365,43.561306
32303904,134.98482
21979387,153.08403
19357186,75.18185
28196106,90.53823
17493355,139.00276
19521605,131.83257
31668461,240.75575
23685538,45.569782
35477828,149.01888
24281837,141.79364
35865346,164.81622
21428625,58.206974
16534588,206.37868
17843998,300.34973
17738717,44.05336
17044854,47.333435
21865637,68.15141
21199473,69.76117
19801154,84.76334
28012031,89.92325
16017948,71.3207
7341983,189.17075
12254147,58.025524
12167152,105.017166
10153654,92.785965
12740726,144.06177
30499109,109.453705
19048034,50.62569
7349633,111.528656
26361090,323.58914
35803557,72.27567
34690725,43.605618
33618213,38.667923
14487072,30.693758
9114642,92.47393
32237394,242.7627
21567303,78.180916
13864889,251.84457
4538901,177.43497
34641120,259.40842
16161888,117.0852
3068145,96.51685
30159356,-34.46556
17779879,76.46423
32790345,100.857796
35054863,71.43348
5946137,106.257805
2571283,208.79927
32815390,133.82948
19950255,86.85732
12881712,190.73137
9609825,213.40514
12175508,141.4878
4069228,82.597565
32745294,92.955284
11588003,321.28976
10134557,82.615616
7579573,210.5336
27579796,7.001525
20780871,104.41382
33873570,31.00662
7418874,152.11351
23305380,137.88174
34974799,280.48196
21216288,110.00837
21548054,227.24947
27555063,156.75813
24133060,63.8105
9704,91.32499
9116734,66.820175
13113202,50.253498
23576132,68.52357
12797920,66.72139
34861069,136.24718
9577748,44.6988
32549039,243.53079
31207065,48.01233
9882271,177.90714
27573861,38.163216
2346106,58.756386
34570002,152.2969
26984883,88.54797
29701014,95.805046
35520479,214.9489
24232076,657.1281
35481807,32.159042
21965948,66.63883
23357738,324.00818
35380876,107.78244
33640885,240.80818
12223866,134.62619
3831962,95.57335
9136814,182.11317
36238485,97.51961
23317650,84.09204
26895469,117.99223
26789136,74.98179
12006201,238.42447
3974464,128.9977
16725326,109.78115
268481,152.03386
18303895,182.62723
16506016,123.871735
6944665,70.470345
32511315,182.426
34871854,210.63617
33632933,39.301224
32085454,93.670395
21477816,55.9016
15003930,435.61304
7397699,87.18197
34976038,129.4237
20481653,161.39886
26126894,142.77176
21660363,132.34904
6966985,76.32319
13669064,86.62108
951944,245.80707
35966154,230.75208
33608420,127.855385
31255156,140.77165
16697657,253.96805
2447868,144.92679
16480673,241.11246
33430450,39.30997
12850887,135.41081
12797684,80.254845
27707196,147.58932
1948745,301.9477
6304928,193.07207
9576230,82.89427
9900120,106.3443
1069287,139.25395
16499274,140.80135
27237516,733.8581
19850113,114.89777
32759322,68.789925
20245130,209.69481
35904221,271.53162
22639188,267.7885
12587017,181.16522
7871985,74.76869
17189484,124.45454
23435772,92.56137
19064354,62.92794
16440192,132.13615
18460756,51.112534
33115959,104.70006
33172245,221.85768
20639628,60.79068
31984471,76.29585
23648504,244.05667
10307009,114.89022
23271736,184.60895
30112494,119.99097
19163888,136.13995
30511114,51.0741
19857613,196.3515
30355933,68.34335
35461466,80.02423
36176586,116.515335
4137756,95.62601
12882914,252.255
4564695,93.48188
35164694,162.64812
7002915,224.20634
33171891,263.83972
24635095,140.5166
8687096,76.83989
30469105,97.68321
5020842,115.97285
13526990,190.45709
16487077,190.83441
30323677,207.46332
23312379,107.41065
19523180,75.117035
29424522,574.95154
19621042,194.41833
30108247,141.64291
15095439,111.39691
29995362,146.3378
8986585,141.07306
9899132,183.48317
13134161,65.57744
17385892,485.3034
2065985,78.34132
5482918,50.852215
10445597,119.53489
13169559,141.06734
2117705,75.87935
23579457,238.33646
23992737,65.357414
30552921,145.93028
20286743,54.016514
36439512,90.97151
24243862,229.12036
18521860,237.62413
22658582,51.105125
24172522,175.95926
31099999,182.47334
14023316,570.33154
24327546,127.42983
20802874,37.459476
28078505,58.924488
35368172,260.28766
19532027,50.095905
28484811,123.95875
31624862,281.9499
20008527,64.69434
20570865,137.64064
3711039,111.81178
35031082,237.88338
75635,211.4846
21891406,107.209236
33038481,40.408802
32292131,70.72597
25206375,72.25404
35605729,371.06787
22194993,185.18567
35653043,286.16132
35992447,134.10725
20049161,83.77196
29051174,149.37752
33013821,68.084045
28081782,61.503014
10244876,79.99396
29170235,44.352192
21781859,234.06265
1886240,338.91727
33492744,155.85979
30129482,271.99164
11371974,426.3486
18546787,124.56754
30942778,2.326678
29205817,80.67643
7204721,125.41549
21877219,248.13528
30375114,34.308308
263502,264.83603
14473548,327.52902
36002707,273.59293
9425524,64.20523
30198386,104.31116
14010200,121.135605
33348368,119.02235
24248741,92.672356
20983663,123.45087
24558117,129.3389
31623508,173.32043
25319356,54.357864
1921859,184.18135
24699891,40.87715
32045160,70.654915
204065,209.43874
35034543,224.34958
23207975,57.822826
4379271,150.25935
15420038,79.225876
2778250,57.44194
753983,77.923706
18156961,82.86569
21311781,75.494385
14373121,199.61139
380416,220.9835
35463900,221.06049
3808093,220.22346
15917278,126.56595
16056111,64.217926
11374453,158.69026
26430901,36.31396
36142537,205.43462
2489615,114.02417
34087005,118.26822
17222454,59.370808
9720768,178.96309
22489858,1485.3168
24451302,134.97157
32312452,49.8202
6797564,307.3185
19769680,65.02387
18897423,86.21919
28367470,67.436935
22151092,48.27183
20212531,50.22506
14946381,63.086845
585491,187.84982
14803168,259.3553
33798718,359.05496
16228505,449.1208
19949634,158.24673
15774003,94.39608
1925224,188.2608
35185876,328.50446
35037976,68.44449
31444634,282.30624
35713184,100.08682
32114142,164.0452
20227482,136.70204
30407308,53.653748
16219145,203.32501
6749285,150.3871
16429863,49.52147
32527273,311.34338
28437754,55.958294
35352188,117.162384
13379269,32.720867
33772781,217.57639
15566106,210.32748
35718438,190.08624
31054795,91.60332
17637673,255.47539
17865967,31.060545
4412533,78.86248
18211259,112.00864
18329545,113.756424
15396351,177.88089
34834953,201.68271
16214404,73.217384
10708300,59.647602
8055778,62.079876
22221072,53.370758
14377,166.81516
644869,86.52705
9064238,257.9
5771361,227.6864
7999671,95.48232
29060585,37.84884
10289124,131.70932
34575770,159.65123
28918768,-35.287884
13520598,152.93115
31062827,142.68127
31856192,54.133522
14093225,208.67668
32869379,63.416443
24083746,67.39885
30394105,295.58334
19533966,164.70879
10116351,184.88293
13899190,176.1456
11950107,52.070198
12177276,108.92636
15929281,101.79591
2918393,186.00957
15772750,156.98325
7434420,213.2191
6094708,330.46902
35577860,363.8457
16148691,135.6284
19212024,209.10086
9155741,125.54532
29450700,58.9873
28913606,183.7103
2404708,374.8287
20946693,83.44823
763527,36.5773
31074425,153.62978
24855669,98.114296
16027312,134.16713
21414167,276.64813
19227222,67.6672
10811548,269.04224
36023925,133.44499
1655824,197.2098
10251768,144.26599
30924783,423.28076
1137999,143.80714
12796750,152.77214
13540233,203.94073
13371473,70.23896
9910133,228.51479
29885196,95.362885
34399801,97.769875
21814527,95.59858
6974801,175.88911
7496720,168.70561
26604019,97.55993
21175493,78.748886
34483425,304.63934
31086787,101.43489
7411733,120.74368
21384941,241.82097
24656086,175.86246
13588393,69.292984
34840050,108.812775
5144831,172.54709
33049114,203.78632
35448514,154.53201
33618572,66.03293
18908638,59.710804
10801094,196.10753
18584089,83.09354
30257236,87.09828
11627443,95.6203
9818465,154.46234
29061711,463.7064
24561063,140.84248
12450817,219.79678
35122826,214.27774
7161189,100.58395
31453103,137.86938
25263729,60.914703
35774669,81.88436
23668740,127.38072
28637001,190.1619
13542521,130.54303
22485685,1878.7762
2671737,97.33648
145188,228.7617
11587779,64.33041
3394517,75.48908
8213488,58.177185
31596216,82.77263
18752307,152.34547
31331349,87.69795
23516999,102.484764
19431326,124.97698
31409154,81.887764
24714137,383.30838
28131994,729.1643
16314871,79.439575
1212319,100.47971
19236099,157.5458
36076758,88.10806
23877625,157.62352
8068089,157.33946
30512146,247.83064
7128293,51.690212
14385616,200.79141
35188790,76.6418
35290739,191.13603
22601143,67.19866
12954498,339.4115
18734225,66.94523
2908211,112.03954
18841864,168.7289
6854404,137.82394
7915525,71.72625
3800547,100.6436
24847554,36.623657
7728265,49.954998
10192593,74.39812
14126853,56.616207
21311903,175.2476
32036997,39.453537
26425032,88.46466
19242821,162.5201
13422992,111.73754
3218320,95.35575
4629359,162.36287
9132807,332.85825
12915928,191.70152
28989889,57.552822
13033376,60.13445
22746971,205.48827
159749,63.91965
12902686,64.34616
5885201,62.859676
31405515,73.22555
4132116,56.756855
21432084,101.04144
253623,62.66915
28954400,190.22876
13432828,266.7594
19555750,114.76981
22339264,147.61742
29256968,101.46692
18849349,233.27423
28186096,150.29869
2108237,231.71635
26341895,126.45006
31925535,187.76201
19081224,107.117165
30232726,79.89896
20676841,15.851777
16408202,109.913086
6388721,227.64854
14297224,141.69392
36413632,299.9184
3434303,164.46687
13273660,37.029076
35416507,298.29877
253466,209.13397
30937750,257.90762
16155648,133.77502
34607249,182.29851
27633968,214.02072
5857515,213.37772
23541020,62.631157
34323565,233.52553
837256,214.57921
35522281,113.79545
14138066,95.09353
30708281,225.16916
18630660,175.2046
28608251,22.405525
22282585,153.43272
26272421,201.65091
34416046,66.24473
6619984,137.20091
36025515,92.179146
25637401,72.92199
28462562,200.9379
9247923,446.10593
29104786,85.94927
30795961,200.78818
6342741,173.22728
35154411,212.51942
14916806,238.87329
15363266,116.752495
24287062,139.79646
2739793,159.0565
23760168,105.46737
16987479,136.29626
6121300,93.63248
15706863,149.27277
30468686,56.93419
36276355,168.41434
32864985,143.31468
31575039,335.83957
29754946,229.41751
31909528,80.4528
9046095,173.70877
5278810,92.021255
13107627,56.648136
35249610,268.04132
9941890,133.74086
32237560,237.98933
35460630,63.218475
30378844,47.525085
34228857,-26.116247
3079567,331.58936
587554,288.17535
22338296,184.46877
15107952,313.8572
30537134,79.80091
141154,182.40927
25005877,167.66307
33161119,131.79672
20651136,111.48422
23858270,55.688473
32238473,312.36856
17512277,157.13017
30388972,562.28864
20678169,87.296906
25294143,254.75354
6044964,177.84518
22951326,141.1205
9736227,204.17294
30767905,49.29491
6900168,103.87236
8843995,126.02194
29612355,132.77742
32356476,83.802086
34702516,143.85255
22420304,171.25986
25680531,67.71249
254168,191.7059
36112415,221.61269
35584546,163.59613
33274701,195.72166
31510414,56.315845
6709867,58.85188
19143826,84.34186
34250344,65.26418
18979087,87.26966
10554070,69.23215
34200086,140.39523
21755954,116.65044
18668594,48.913372
27426797,381.74146
7555693,52.713223
25135607,147.53632
2137111,177.33717
33888418,165.2135
6304307,162.50626
16498294,171.35454
25424961,142.64742
4908078,53.50083
27581615,202.56534
35669345,17.391336
514457,95.07959
14283546,59.858963
29464105,135.08427
1918903,135.3545
23253216,59.040672
1981410,138.88043
17915565,110.68175
720274,126.65618
36413532,126.140175
30107262,153.39552
34439212,228.43965
14055238,160.1776
369567,61.91618
10938202,56.0214
35004930,84.16326
7835778,88.65011
6476242,234.01663
3530395,253.19077
17665855,437.16553
21476123,194.78151
16393191,64.678505
6585028,74.78781
18842507,88.36757
32839377,198.76387
32225195,253.17735
26871256,77.808655
17875156,48.514088
180792,106.63893
19330704,68.81927
21990808,99.9055
6071347,151.24622
1542279,65.671486
16145871,141.92825
24559347,55.125904
1609672,295.03497
8265482,117.50204
18704413,275.3289
1404510,69.54672
28721911,78.850296
2694916,381.51532
10546568,424.30447
10537651,130.71828
4636874,82.37683
10268712,79.48905
13372847,227.78421
13346091,172.71442
9646346,328.58655
25610763,119.54936
22321716,136.2451
8353055,171.88182
8635762,120.95249
5505726,199.31686
12933540,46.43882
34148267,395.2817
8734174,139.06137
35123753,375.15784
782554,219.03194
27023152,43.989983
11927300,55.91325
35422824,257.85583
21535963,140.11551
31365591,35.097916
28961690,291.02774
9146595,133.99788
39704,113.31491
14331775,282.0448
30702384,403.05035
26565864,180.91309
22203719,227.3174
23465208,56.649086
18358621,230.84802
36457700,251.7288
11455372,157.91666
3924506,54.946873
25815620,106.202675
22066893,201.47403
6999056,70.31065
34089777,205.68501
30459588,37.33663
1042416,163.27971
35225375,196.70506
4635425,176.53793
13126582,136.92653
20424288,225.34482
3450210,140.773
15958841,139.05164
4837865,110.461235
35872972,124.27008
6079197,51.600254
29631667,63.076466
9156676,192.55914
21407514,158.40828
15235535,51.084797
15273936,95.74987
3061995,82.025734
8761292,23.747984
30503020,266.33023
15397048,110.65782
28688612,469.96768
31624317,224.8813
9488762,139.73497
9750308,52.92154
161366,177.35983
23614417,99.06553
23072371,49.082977
23251395,57.99932
13574810,77.73906
18227315,56.00815
2467879,85.90402
35879563,134.4567
9645934,116.173615
16443103,284.86224
7763869,65.81764
16054225,146.76178
9059397,353.99133
24000030,192.90974
10125213,60.837097
15545469,81.7548
32717722,2.9679668
19525675,70.943924
3892700,85.994156
25914288,63.27254
21771006,210.00983
16054200,74.716545
971247,192.53188
27637755,80.01768
3153464,140.27734
2700296,98.12964
20886923,50.190376
21983275,125.650406
26361306,112.98747
29338819,127.5758
18867401,319.1443
14042426,64.7762
34207536,326.76813
7050731,107.84439
11868050,183.56543
9149182,198.2833
20729174,104.51067
29987700,183.72427
14084988,156.48416
28522394,337.56967
23808650,102.585625
30511301,154.63086
19017429,100.46443
30589865,244.21254
14716077,47.7963
20720290,118.60511
26554732,90.83924
27391028,287.29156
731316,176.45271
13262386,122.15822
22281921,52.025185
5276704,192.61711
27298901,156.63315
15889590,108.07759
5647416,150.5955
22714688,518.4019
9515597,219.30014
20532490,188.97493
6922758,336.59372
24379279,93.92414
36304117,336.57654
18429435,80.28361
13883481,65.31928
25031793,187.94939
29944850,-19.182045
6992831,71.97852
29941633,186.34154
30206080,159.97974
35801208,170.13544
7328260,53.74517
4225569,129.09303
13548885,64.91365
35154668,222.24506
35667738,-2.642031
33041216,79.89952
15085833,256.78302
30148548,76.97588
9412522,180.79463
29119411,198.21666
14421258,59.76125
20823125,243.18163
34527987,147.26454
3435260,18.422169
23131496,331.5881
13942921,67.410255
24432069,79.73288
32523945,145.35356
31168240,64.559975
17420345,66.103806
1382158,143.74812
549873,177.09341
30968359,134.50026
13208952,74.41335
11679675,173.1662
28286395,96.3089
19269676,231.60205
36479230,57.105484
33097219,149.98253
35183293,402.1395
31898844,114.086006
13957261,67.3772
33689647,70.37785
15930602,110.00703
9938594,65.74132
7125107,53.849304
7712750,75.47726
29923537,376.7613
29528574,87.87279
28253482,51.344643
28463327,30.671799
9714004,153.22574
11575101,129.95186
26919911,96.6403
28286163,281.33044
18844533,62.02869
10564483,76.12441
20230917,60.4941
28966707,75.38293
30442870,42.513657
33430847,64.45912
30036783,145.69318
34056750,295.2281
5742615,172.13496
21644,107.55038
2501384,60.52983
814327,98.44534
34538701,167.86432
1066769,91.865974
1063554,64.531555
12755571,221.8291
10154138,187.45715
20133862,218.72249
15379923,52.582165
36473253,210.81152
19887405,236.52704
2739707,64.78976
713538,161.90399
30786156,153.67252
9821370,74.20056
36216103,99.0568
34519905,197.26839
30555709,212.72736
5651523,165.1297
19520573,45.743195
25950590,169.18935
14551515,66.80753
35706862,199.45502
22729984,82.39182
23702442,161.78796
20515035,66.05692
13733733,54.325314
36304897,74.27321
16690832,72.27077
25291991,106.34119
18138307,73.07155
3683241,176.51164
753622,175.48076
20237047,154.44456
4925050,75.806946
6401500,184.59413
29079912,133.50424
28989914,93.465385
6385364,104.04734
13635848,105.817505
17618903,180.10136
28936795,70.95203
27085643,156.91812
148825,193.8861
33423849,44.93767
9633323,141.32713
35456322,270.68057
35167097,66.23286
26331103,192.91899
22463977,66.48229
30393689,258.2565
13389280,281.8951
17830470,204.90875
26554879,222.75664
26708055,202.23787
30964898,109.672325
21560584,184.88077
8164253,214.08342
2259813,236.89273
659952,256.93506
29921569,242.18336
21112291,176.44739
32292122,77.58378
7143587,149.88374
6452027,90.95301
17600777,86.87885
32222783,565.23285
8016747,173.97722
9793465,378.15155
20970380,57.476597
29734326,388.24478
21824864,92.93396
30397278,107.08316
7482792,171.82037
33371988,45.127384
9938746,92.60393
35878473,230.85669
16261522,55.340218
7324832,145.08919
16374376,233.22852
22176831,76.886246
15083823,116.42978
2519770,142.23578
3173412,63.045605
25374003,65.413086
35268637,49.082447
22780158,2884.7644
35642402,216.42157
23006397,197.23392
1352657,333.88657
62925,188.82286
15226075,295.68216
21577066,76.97971
36314262,143.19052
10096788,151.0098
19622700,159.19463
32401972,285.57
8303074,276.1291
20640353,84.97826
33362399,105.044304
12431649,92.744354
30087397,94.45114
9740150,80.62947
24335248,59.3262
698132,115.98384
28547290,95.30569
2359340,159.0748
27960021,87.84425
28739873,134.17488
10233048,139.54895
21570741,97.13344
5866656,-35.38606
15716189,67.708824
18559902,531.76025
32037,120.701775
36228780,174.69951
14161086,59.898952
35828713,212.17545
16224040,130.53435
4601325,93.8047
28696741,110.95201
30314761,74.974655
20697209,145.76733
30292232,99.57208
32892533,733.53015
22108306,184.64551
13938420,66.895584
8014087,117.03081
21667658,151.41478
34053030,148.35826
30443067,71.90292
20920138,56.326904
3887381,241.44325
25503149,128.73857
13959100,59.217556
17701658,100.18653
23861801,83.00415
32838697,60.875156
17437106,74.12032
31018202,63.832413
28312557,89.60018
19460218,92.19239
6452940,196.21478
32035609,218.89594
12705303,171.44986
3662795,40.542385
4978607,236.11641
6107592,98.643654
21751907,34.33096
22717766,113.33752
2057403,178.53189
11421994,136.10818
36417250,298.02594
4881420,348.22818
7742287,92.61249
21995927,237.20358
4783738,196.11984
18506359,264.75497
13298526,89.91809
32237493,271.6746
14055341,77.84272
246351,193.0639
20673104,185.34889
24626439,165.2638
2410819,114.65512
29133320,88.10955
21205810,194.20425
17554541,204.8305
